#branch_name branch_num bus_from bus_to r(pu)       x(pu)
1 1 4667 1 0.005726 0.010482
2 2 5273 1 0.01284 0.025679
3 3 1689 2 0.005799 0.010615
4 4 1680 3 0.134039 0.309398
5 5 2311 3 0.049131 0.133283
6 6 696 4 0.025926 0.109136
7 7 3961 4 0.05 0.126914
8 8 5073 4 0.02321 0.097407
9 9 4437 5 0.040564 0.113631
10 10 2789 6 0.006047 0.020912
11 11 2790 7 0.012472 0.032099
12 12 2477 8 0.002607 0.017462
13 13 473 9 0.053893 0.14258
14 14 11 10 0.000247 0.001235
15 15 11 10 0.000247 0.001235
16 16 30 11 0.039753 0.100988
17 17 2945 11 0.037654 0.096173
18 18 2189 12 0.014613 0.060721
19 19 4039 12 0.034064 0.121139
20 20 4041 12 0.000242 0.000442
21 21 115 13 2.1e-05 0.000125
22 22 2345 13 0.000145 0.001877
23 23 4597 13 0.000319 0.003234
24 24 116 13 2.1e-05 0.000125
25 25 1229 14 0.04 0.134198
26 26 2887 14 0.012222 0.052346
27 27 4615 14 0.007284 0.045432
28 28 4976 14 0.059963 0.154222
29 29 5259 14 0.018025 0.110988
30 30 2887 14 0.012222 0.052593
31 31 4615 14 0.007284 0.044938
32 32 2921 15 0.037541 0.100529
33 33 4150 15 0.090199 0.211388
34 34 4477 15 0.09801 0.267574
35 35 252 16 0.071806 0.191484
36 36 340 16 0.119174 0.284958
37 37 5865 17 0.022346 0.061111
38 38 3747 18 0.009383 0.019753
39 39 5121 19 0.000252 0.000504
40 40 3747 20 0.001975 0.004444
41 41 1359 21 0.036296 0.099012
42 42 1605 21 0.032716 0.089136
43 43 1849 22 0.138574 0.351474
44 44 5050 22 0.094407 0.210456
45 45 1161 23 0.047115 0.117158
46 46 2713 23 0.039557 0.120937
47 47 3443 23 0.022676 0.062484
48 48 145 24 0.064568 0.16716
49 49 1287 24 0.048605 0.128481
50 50 493 25 0.004815 0.02963
51 51 2101 25 0.007309 0.04463
52 52 613 26 0.034321 0.145802
53 53 1872 26 0.004815 0.009753
54 54 2613 26 0.049012 0.133704
55 55 2938 26 0.04642 0.126543
56 56 3357 26 0.046296 0.125926
57 57 4652 26 0.053704 0.136753
58 58 2938 26 0.03358 0.120988
59 59 536 27 0.006163 0.041067
60 60 2358 27 0.000652 0.004369
61 61 2694 28 0.050945 0.131922
62 62 3913 28 0.058781 0.149005
63 63 2900 29 0.067019 0.137566
64 64 3339 29 0.032754 0.088939
65 65 3339 29 0.030184 0.080096
66 66 145 30 0.066049 0.187778
67 67 1559 30 0.065062 0.133704
68 68 4861 30 0.041728 0.106049
69 69 151 31 0.009574 0.03875
70 70 3180 31 0.000171 0.000313
71 71 3712 31 0.034266 0.09423
72 72 4763 31 0.006803 0.028219
73 73 151 31 0.008566 0.037541
74 74 3749 32 0.009733 0.034089
75 75 369 34 0.000277 0.002015
76 76 1020 33 0.00881 0.033995
77 77 1162 33 0.004642 0.019832
78 78 2591 34 0.008861 0.03506
79 79 2714 34 0.006993 0.032869
80 80 4768 33 0.002173 0.008731
81 81 4878 34 0.00077 0.003121
82 82 5700 33 0.004109 0.016138
83 83 371 35 8.3e-05 0.000907
84 84 1114 35 0.000552 0.006726
85 85 2158 35 0.000512 0.008012
86 86 3153 35 0.001107 0.00918
87 87 370 36 6.2e-05 0.000741
88 88 2158 35 0.000512 0.008019
89 89 2158 36 0.001153 0.013123
90 90 5258 37 0.055933 0.120685
91 91 5544 37 0.039053 0.084404
92 92 726 38 0.00252 0.006551
93 93 1233 39 0.009877 0.042222
94 94 5839 39 0.024815 0.063086
95 95 1233 39 0.009877 0.042222
96 96 2259 40 0.056173 0.142593
97 97 4615 40 0.034444 0.109012
98 98 432 41 0.000158 0.000672
99 99 3975 41 4.5e-05 8.9e-05
100 100 1488 42 0.01096 0.020063
101 101 2775 42 0.002268 0.008818
102 102 2734 43 0.001481 0.006296
103 103 3506 44 0.050617 0.137012
104 104 4347 44 0.074326 0.194507
105 105 5124 45 0.000247 0.000741
106 106 1089 46 0.049131 0.134039
107 107 2202 46 0.033258 0.090955
108 108 3323 46 0.067437 0.123442
109 109 1089 47 0.037289 0.118166
110 110 5392 48 0.021358 0.057037
111 111 1227 49 0.071303 0.180902
112 112 2353 49 0.071554 0.18191
113 113 473 50 0.028193 0.104535
114 114 1683 50 0.055404 0.171429
115 115 3572 50 0.010834 0.071554
116 116 4649 50 0.013857 0.030234
117 117 3572 50 0.011414 0.070648
118 118 4649 50 0.013757 0.030108
119 119 1200 51 0.00478 0.028622
120 120 1201 51 0.00478 0.028583
121 121 167 52 0.01284 0.032716
122 122 5518 52 0.014198 0.036049
123 123 3367 53 0.005291 0.021668
124 124 2779 54 0.01358 0.047654
125 125 376 55 0.000257 0.000514
126 126 2703 56 0.000257 0.002153
127 127 3445 56 0.000277 0.000869
128 128 5125 57 0.000756 0.00252
129 129 3408 58 0.000237 0.00083
130 130 3584 58 0.000178 0.000612
131 131 142 59 0.030486 0.076342
132 132 1659 59 0.011086 0.024691
133 133 2487 60 0.044344 0.170572
134 134 3544 60 0.036709 0.151776
135 135 2236 61 0.017788 0.048551
136 136 2645 61 0.057521 0.145251
137 137 2054 62 0.014109 0.057949
138 138 2966 62 0.007055 0.02973
139 139 374 63 0.024263 0.065911
140 140 3100 63 0.020912 0.059209
141 141 146 64 0.002568 0.011753
142 142 5135 64 0.002568 0.011615
143 143 4627 65 0.006299 0.033585
144 144 4627 65 0.006299 0.033661
145 145 1552 66 0.102293 0.226757
146 146 2300 66 0.177551 0.405291
147 147 3267 66 0.088264 0.161566
148 148 3049 67 0.007307 0.014613
149 149 2202 68 0.043336 0.11867
150 150 2896 68 0.067775 0.139834
151 151 4557 68 0.047367 0.16125
152 152 5178 68 0.004031 0.016629
153 153 4630 69 0.073066 0.205089
154 154 5126 70 4.8e-05 8.8e-05
155 155 2173 71 0.000252 0.00252
156 156 3163 71 0.030738 0.088687
157 157 5127 71 0.006551 0.016377
158 158 3163 71 0.025195 0.07483
159 159 3766 72 9.9e-05 0.00077
160 160 3766 73 9.9e-05 0.00077
161 161 5135 74 0.000514 0.003437
162 162 5155 74 0.005476 0.036879
163 163 146 74 0.000514 0.003457
164 164 4988 75 0.017531 0.046914
165 165 2091 75 0.005309 0.014321
166 166 3101 76 0.003477 0.01118
167 167 3852 76 0.000612 0.003121
168 168 2352 77 0.013857 0.035525
169 169 243 78 0.002771 0.008314
170 170 4582 78 0.000151 0.000302
171 171 632 79 0.010758 0.02187
172 172 1877 79 0.003779 0.014613
173 173 2420 79 0.008314 0.017057
174 174 4102 79 0.000252 0.001764
175 175 632 79 0.010758 0.02187
