#branch_name branch_num bus_from bus_to r(pu)       x(pu)
1 1 639 1 0.005799 0.010615
2 2 909 2 0.002607 0.017462
3 3 2575 3 2.1e-05 0.000125
4 4 875 3 0.000145 0.001877
5 5 1710 3 0.000319 0.003234
6 6 46 3 2.1e-05 0.000125
7 7 1073 4 0.037541 0.100529
8 8 1533 4 0.090199 0.211388
9 9 1658 4 0.09801 0.267574
10 10 1370 5 0.009383 0.019753
11 11 1370 6 0.001975 0.004444
12 12 199 7 0.006163 0.041067
13 13 880 7 0.000652 0.004369
14 14 1061 8 0.067019 0.137566
15 15 1223 8 0.032754 0.088939
16 16 1223 8 0.030184 0.080096
17 17 1371 10 0.009733 0.034089
18 18 147 11 0.000277 0.002015
19 19 387 2571 0.00881 0.033995
20 20 437 2571 0.004642 0.019832
21 21 955 11 0.008861 0.03506
22 22 991 11 0.006993 0.032869
23 23 1774 2571 0.002173 0.008731
24 24 1817 11 0.00077 0.003121
25 25 2092 2571 0.004109 0.016138
26 26 2591 12 8.3e-05 0.000907
27 27 419 12 0.000552 0.006726
28 28 808 12 0.000512 0.008012
29 29 1158 12 0.001107 0.00918
30 30 148 12 6.2e-05 0.000741
31 31 808 12 0.000512 0.008019
32 32 808 12 0.001153 0.013123
33 33 167 13 0.000158 0.000672
34 34 1463 13 4.5e-05 8.9e-05
35 35 820 14 0.033258 0.090955
36 36 465 15 0.071303 0.180902
37 37 878 15 0.071554 0.18191
38 38 2664 16 0.00478 0.028622
39 39 451 16 0.00478 0.028583
40 40 151 17 0.000257 0.000514
41 41 987 18 0.000257 0.002153
42 42 1264 18 0.000277 0.000869
43 43 1903 19 0.000756 0.00252
44 44 1247 20 0.000237 0.00083
45 45 1301 20 0.000178 0.000612
46 46 59 21 0.002568 0.011753
47 47 1908 21 0.002568 0.011615
48 48 591 22 0.102293 0.226757
49 49 855 22 0.177551 0.405291
50 50 1199 22 0.088264 0.161566
51 51 820 23 0.043336 0.11867
52 52 1059 23 0.067775 0.139834
53 53 1691 23 0.047367 0.16125
54 54 1922 23 0.004031 0.016629
55 55 1377 24 9.9e-05 0.00077
56 56 1377 2573 9.9e-05 0.00077
57 57 1908 25 0.000514 0.003437
58 58 1914 25 0.005476 0.036879
59 59 59 25 0.000514 0.003457
60 60 1138 26 0.003477 0.01118
61 61 1409 26 0.000612 0.003121
62 62 2755 27 0.013857 0.035525
63 63 1514 28 2.4e-05 0.000144
64 64 1514 2574 7.1e-05 0.000162
65 65 249 29 0.068027 0.173091
66 66 296 29 0.027211 0.068783
67 67 776 29 0.03099 0.202822
68 68 1274 30 0.000257 0.001165
69 69 1906 31 0.047317 0.131595
70 70 2686 32 0.075838 0.224742
71 71 648 32 0.028471 0.089695
72 72 1337 32 0.080373 0.255732
73 73 2050 32 0.000252 0.000504
74 74 1907 33 0.000444 0.001136
75 75 1370 34 0.057284 0.130864
76 76 242 35 0.054749 0.157445
77 77 1507 35 0.038549 0.103049
78 78 2117 35 0.012598 0.052406
79 79 800 36 0.006914 0.020741
80 80 712 37 0.032124 0.082892
81 81 1655 37 0.025573 0.09869
82 82 637 39 0.005709 0.037926
83 83 2032 39 0.001758 0.011654
84 84 2585 40 0.001383 0.009462
85 85 593 40 0.00156 0.006933
86 86 788 40 0.006376 0.028733
87 87 1291 40 0.00158 0.010627
88 88 1108 41 0.001086 0.003536
89 89 1108 41 0.001086 0.003536
90 90 235 42 0.04059 0.110708
91 91 248 42 0.073646 0.225598
92 92 285 42 0.02066 0.088687
93 93 1933 42 0.019904 0.08516
94 94 1935 42 0.014361 0.068027
95 95 1770 42 0.059209 0.150164
96 96 183 43 0.004741 0.020385
97 97 2006 43 0.009027 0.048869
98 98 2036 43 0.003516 0.016257
99 99 265 44 0.059461 0.163265
100 100 1652 44 0.146384 0.373394
101 101 389 45 0.000514 0.003417
102 102 408 45 0.001084 0.007198
103 103 1955 45 0.000523 0.002436
104 104 389 45 0.000514 0.003457
105 105 408 45 0.001086 0.007249
106 106 1954 45 0.000553 0.002469
107 107 408 45 0.001086 0.007269
108 108 380 47 0.016125 0.068279
109 109 1699 47 0.059209 0.150416
110 110 380 47 0.016125 0.068279
111 111 1610 48 0.102293 0.245906
112 112 2120 48 0.036533 0.088435
113 113 1006 49 0.019148 0.081381
114 114 1585 49 0.02318 0.04258
115 115 1972 49 0.002268 0.022424
116 116 2121 2576 0.012094 0.030486
117 117 1006 2576 0.03351 0.088435
118 118 1971 2576 0.00252 0.02066
119 119 1103 50 0.001837 0.011694
120 120 1256 50 0.001067 0.007131
121 121 1709 50 0.001284 0.008593
122 122 2895 50 0.001284 0.008593
123 123 2895 50 0.001284 0.008533
124 124 2621 51 0.000494 0.000928
125 125 434 51 0.000184 0.00159
126 126 1497 51 0.000198 0.001711
127 127 1522 51 0.000751 0.003358
128 128 450 52 0.000178 0.001047
129 129 651 2942 0.000119 0.000474
130 130 1247 52 0.000316 0.002232
131 131 2603 53 0.047115 0.108088
132 132 1126 53 0.036281 0.154195
133 133 1686 54 0.037227 0.106836
134 134 1929 54 0.006089 0.020756
135 135 1109 55 0.000729 0.005118
136 136 1109 55 0.000755 0.005235
137 137 321 56 0.001787 0.01946
138 138 638 57 0.001719 0.00877
139 139 1538 57 0.009165 0.04318
140 140 190 59 0.004879 0.032454
141 141 258 59 0.006341 0.042746
142 142 284 59 0.006914 0.031249
143 143 396 60 0.000582 0.007652
144 144 1001 60 0.001648 0.021634
145 145 1240 60 0.000838 0.014301
146 146 2897 60 0.001163 0.015312
147 147 396 60 0.000575 0.007576
148 148 1001 60 0.001646 0.021633
149 149 1240 60 0.000838 0.014287
150 150 1723 60 0.00117 0.015339
151 151 2897 60 0.001821 0.017874
152 152 182 61 0.003023 0.01159
153 153 63 62 0.011163 0.020434
154 154 1589 63 0.070043 0.190728
155 155 1684 2577 0.110103 0.294533
156 156 1755 63 0.034014 0.145629
157 157 65 2577 0.000171 0.000313
158 158 738 64 0.000672 0.003477
159 159 252 66 0.138123 0.332
160 160 1773 2578 0.000988 0.003457
161 161 2145 66 0.008395 0.02321
162 162 1894 67 0.000632 0.004188
163 163 1894 2579 0.000612 0.004148
164 164 1362 69 0.000672 0.004405
165 165 2090 69 0.000968 0.004602
166 166 1362 69 0.000632 0.004444
167 167 2095 70 0.001975 0.013215
168 168 2096 70 0.001956 0.013037
169 169 1761 71 0.002933 0.010267
170 170 1911 71 0.0028 0.007511
171 171 74 2580 2e-05 0.000198
172 172 74 72 2e-05 0.000198
173 173 2653 74 0.002037 0.010904
174 174 423 74 0.000415 0.002015
175 175 483 74 0.000395 0.00156
176 176 791 74 4e-05 0.000178
177 177 2792 74 0.001323 0.012444
178 178 1631 74 0.000454 0.002133
179 179 1855 74 0.000119 0.000691
180 180 1886 74 0.00083 0.005175
181 181 2792 74 0.001314 0.012115
182 182 2926 74 5.9e-05 0.000217
183 183 1853 74 5.9e-05 0.000217
184 184 1640 75 0.000854 0.001563
185 185 1909 76 0.000494 0.000988
186 186 124 77 0.062232 0.138574
187 187 1903 77 0.035525 0.084782
188 188 1520 78 0.000158 0.000948
189 189 125 79 0.035273 0.218443
190 190 210 79 0.000252 0.000504
191 191 354 79 0.034442 0.11809
192 192 125 79 0.034266 0.221466
193 193 310 80 0.0839 0.229025
194 194 667 80 0.048627 0.123205
195 195 903 81 0.001521 0.007076
196 196 1701 81 0.002469 0.011457
197 197 524 82 0.001442 0.009699
198 198 568 82 0.001422 0.009541
199 199 159 83 0.024691 0.056941
200 200 406 83 0.0194 0.038549
201 201 608 84 0.004681 0.028227
202 202 1000 84 0.001185 0.008
203 203 2103 84 0.005333 0.02722
204 204 1001 85 0.000145 0.001911
205 205 1892 85 0.000253 0.003323
206 206 159 86 0.018645 0.041068
207 207 643 86 0.049131 0.124465
208 208 1918 86 0.02192 0.091207
209 209 205 87 0.015117 0.039808
210 210 205 87 0.015117 0.039808
211 211 1449 88 0.004787 0.018141
212 212 680 2581 0.003779 0.020912
213 213 1807 89 0.007055 0.020408
214 214 680 2581 0.003779 0.020912
215 215 1428 2582 0.000494 0.002252
216 216 1428 90 0.000494 0.002252
217 217 142 91 0.004563 0.030696
218 218 428 91 0.009857 0.04478
219 219 1066 91 0.017106 0.078321
220 220 1728 91 0.010272 0.048691
221 221 612 92 0.012978 0.059338
222 222 1089 92 0.01197 0.056632
223 223 1911 93 0.000578 0.001156
224 224 1410 94 0.000316 0.001679
225 225 1410 2583 0.000316 0.001679
226 226 922 95 0.000277 0.000573
227 227 1348 96 0.001055 0.004836
228 228 643 97 0.056437 0.160242
229 229 2101 97 0.050894 0.146384
230 230 1305 98 0.002114 0.008553
231 231 449 99 0.000158 0.000652
232 232 2808 2584 0.000198 0.000731
233 233 1701 100 0.00324 0.012616
234 234 1872 101 0.007522 0.029736
235 235 2143 101 0.006809 0.03043
236 236 524 102 0.002153 0.014736
237 237 2687 102 0.000581 0.003838
238 238 1027 102 0.001857 0.020306
239 239 1812 2585 0.002331 0.015526
240 240 2009 102 0.001345 0.008968
241 241 625 102 0.000573 0.003911
242 242 827 102 0.001896 0.012701
243 243 734 103 0.000602 0.006717
244 244 1028 103 0.00063 0.007098
245 245 1895 103 0.000367 0.004631
246 246 1028 103 0.000472 0.006201
247 247 1892 103 0.001504 0.019298
248 248 272 2586 0.000158 0.001106
249 249 485 104 0.000219 0.00193
250 250 522 104 0.000158 0.000909
251 251 1286 104 0.000411 0.00356
252 252 2856 2586 0.000158 0.001264
253 253 714 105 0.045855 0.121189
254 254 984 105 0.064248 0.156211
