#branch_name branch_num bus_from bus_to r(pu)       x(pu)
1 1 1 2 0.0303 0.0999
2 2 1 3 0.0129 0.0424
3 3 4 5 0.00176 0.00798
4 4 3 5 0.0241 0.108
5 5 5 6 0.0119 0.054
6 6 6 7 0.00459 0.0208
7 7 8 9 0.00244 0.0305
8 8 8 5 0 0.0267
9 9 9 10 0.00258 0.0322
10 10 4 11 0.0209 0.0688
11 11 5 11 0.0203 0.0682
12 12 11 12 0.00595 0.0196
13 13 2 12 0.0187 0.0616
14 14 3 12 0.0484 0.16
15 15 7 12 0.00862 0.034
16 16 11 13 0.02225 0.0731
17 17 12 14 0.0215 0.0707
18 18 13 15 0.0744 0.2444
19 19 14 15 0.0595 0.195
20 20 12 16 0.0212 0.0834
21 21 15 17 0.0132 0.0437
22 22 16 17 0.0454 0.1801
23 23 17 18 0.0123 0.0505
24 24 18 19 0.01119 0.0493
25 25 19 20 0.0252 0.117
26 26 15 19 0.012 0.0394
27 27 20 21 0.0183 0.0849
28 28 21 22 0.0209 0.097
29 29 22 23 0.0342 0.159
30 30 23 24 0.0135 0.0492
31 31 23 25 0.0156 0.08
32 32 26 25 0 0.0382
33 33 25 27 0.0318 0.163
34 34 27 28 0.01913 0.0855
35 35 28 29 0.0237 0.0943
36 36 30 17 0 0.0388
37 37 8 30 0.00431 0.0504
38 38 26 30 0.00799 0.086
39 39 17 31 0.0474 0.1563
40 40 29 31 0.0108 0.0331
41 41 23 32 0.0317 0.1153
42 42 31 32 0.0298 0.0985
43 43 27 32 0.0229 0.0755
44 44 15 33 0.038 0.1244
45 45 19 34 0.0752 0.247
46 46 35 36 0.00224 0.0102
47 47 35 37 0.011 0.0497
48 48 33 37 0.0415 0.142
49 49 34 36 0.00871 0.0268
50 50 34 37 0.00256 0.0094
51 51 38 37 0 0.0375
52 52 37 39 0.0321 0.106
53 53 37 40 0.0593 0.168
54 54 30 38 0.00464 0.054
55 55 39 40 0.0184 0.0605
56 56 40 41 0.0145 0.0487
57 57 40 42 0.0555 0.183
58 58 41 42 0.041 0.135
59 59 43 44 0.0608 0.2454
60 60 34 43 0.0413 0.1681
61 61 44 45 0.0224 0.0901
62 62 45 46 0.04 0.1356
63 63 46 47 0.038 0.127
64 64 46 48 0.0601 0.189
65 65 47 49 0.0191 0.0625
66 66 42 49 0.0715 0.323
67 67 42 49 0.0715 0.323
68 68 45 49 0.0684 0.186
69 69 48 49 0.0179 0.0505
70 70 49 50 0.0267 0.0752
71 71 49 51 0.0486 0.137
72 72 51 52 0.0203 0.0588
73 73 52 53 0.0405 0.1635
74 74 53 54 0.0263 0.122
75 75 49 54 0.073 0.289
76 76 49 54 0.0869 0.291
77 77 54 55 0.0169 0.0707
78 78 54 56 0.00275 0.00955
79 79 55 56 0.00488 0.0151
80 80 56 57 0.0343 0.0966
81 81 50 57 0.0474 0.134
82 82 56 58 0.0343 0.0966
83 83 51 58 0.0255 0.0719
84 84 54 59 0.0503 0.2293
85 85 56 59 0.0825 0.251
86 86 56 59 0.0803 0.239
87 87 55 59 0.04739 0.2158
88 88 59 60 0.0317 0.145
89 89 59 61 0.0328 0.15
90 90 60 61 0.00264 0.0135
91 91 60 62 0.0123 0.0561
92 92 61 62 0.00824 0.0376
93 93 63 59 0 0.0386
94 94 63 64 0.00172 0.02
95 95 64 61 0 0.0268
96 96 38 65 0.00901 0.0986
97 97 64 65 0.00269 0.0302
98 98 49 66 0.018 0.0919
99 99 49 66 0.018 0.0919
100 100 62 66 0.0482 0.218
101 101 62 67 0.0258 0.117
102 102 65 66 0 0.037
103 103 66 67 0.0224 0.1015
104 104 65 68 0.00138 0.016
105 105 47 69 0.0844 0.2778
106 106 49 69 0.0985 0.324
107 107 68 69 0 0.037
108 108 69 70 0.03 0.127
109 109 24 70 0.00221 0.4115
110 110 70 71 0.00882 0.0355
111 111 24 72 0.0488 0.196
112 112 71 72 0.0446 0.18
113 113 71 73 0.00866 0.0454
114 114 70 74 0.0401 0.1323
115 115 70 75 0.0428 0.141
116 116 69 75 0.0405 0.122
117 117 74 75 0.0123 0.0406
118 118 76 77 0.0444 0.148
119 119 69 77 0.0309 0.101
120 120 75 77 0.0601 0.1999
121 121 77 78 0.00376 0.0124
122 122 78 79 0.00546 0.0244
123 123 77 80 0.017 0.0485
124 124 77 80 0.0294 0.105
125 125 79 80 0.0156 0.0704
126 126 68 81 0.00175 0.0202
127 127 81 80 0 0.037
128 128 77 82 0.0298 0.0853
129 129 82 83 0.0112 0.03665
130 130 83 84 0.0625 0.132
131 131 83 85 0.043 0.148
132 132 84 85 0.0302 0.0641
133 133 85 86 0.035 0.123
134 134 86 87 0.02828 0.2074
135 135 85 88 0.02 0.102
136 136 85 89 0.0239 0.173
137 137 88 89 0.0139 0.0712
138 138 89 90 0.0518 0.188
139 139 89 90 0.0238 0.0997
140 140 90 91 0.0254 0.0836
141 141 89 92 0.0099 0.0505
142 142 89 92 0.0393 0.1581
143 143 91 92 0.0387 0.1272
144 144 92 93 0.0258 0.0848
145 145 92 94 0.0481 0.158
146 146 93 94 0.0223 0.0732
147 147 94 95 0.0132 0.0434
148 148 80 96 0.0356 0.182
149 149 82 96 0.0162 0.053
150 150 94 96 0.0269 0.0869
151 151 80 97 0.0183 0.0934
152 152 80 98 0.0238 0.108
153 153 80 99 0.0454 0.206
154 154 92 100 0.0648 0.295
155 155 94 100 0.0178 0.058
156 156 95 96 0.0171 0.0547
157 157 96 97 0.0173 0.0885
158 158 98 100 0.0397 0.179
159 159 99 100 0.018 0.0813
160 160 100 101 0.0277 0.1262
161 161 92 102 0.0123 0.0559
162 162 101 102 0.0246 0.112
163 163 100 103 0.016 0.0525
164 164 100 104 0.0451 0.204
165 165 103 104 0.0466 0.1584
166 166 103 105 0.0535 0.1625
167 167 100 106 0.0605 0.229
168 168 104 105 0.00994 0.0378
169 169 105 106 0.014 0.0547
170 170 105 107 0.053 0.183
171 171 105 108 0.0261 0.0703
172 172 106 107 0.053 0.183
173 173 108 109 0.0105 0.0288
174 174 103 110 0.03906 0.1813
175 175 109 110 0.0278 0.0762
176 176 110 111 0.022 0.0755
177 177 110 112 0.0247 0.064
178 178 17 113 0.00913 0.0301
179 179 32 113 0.0615 0.203
180 180 32 114 0.0135 0.0612
181 181 27 115 0.0164 0.0741
182 182 114 115 0.0023 0.0104
183 183 68 116 0.00034 0.00405
184 184 12 117 0.0329 0.14
185 185 75 118 0.0145 0.0481
186 186 76 118 0.0164 0.0544
